transaction_id,customer_name,region,industry_segment,product_sku,order_date,quantity,revenue_usd,sales_rep,notes
24DC1B01,Sequoia  Wood  Products,S.W.,Waste Management,KDT-1409,07/16/2024,154,8477.23,Thomas Taylor,
EFE36684,  Ironworks Heavy Equipment  ,Midwest,wood prod,KDT-5803,09-Dec-2024,88,7205.94,David Garcia,
ED054867,  Midwest Steel Works  ,Global,Mining & Extraction,KDT-2519,2024-04-27,8,40444.47,John Rodriguez,Urgent order
131AC58A,Global Pulp & Paper In,Overseas,recycling,KDT-9935,2024-12-21,68,276498.98,Michael Jones,
711536FB,Acme Industrial Companyrp,Mid West,Chemicals,KDT-5803,12/15/2024,58,27902.62,Sarah Moore,
93EBA4C1,CONTINENTAL PACKAGING GROUP,midwest,Timber,KDT-7924,"Mar 26, 2024",81,12881.46,Sarah Davis,
69ADCADF,BlueRidge Manufacturing,Southwest,Chemicals,KDT-3286,11/17/2024,72,2951.49,Patricia Martin,follow up needed
7BFD5CC2,Northern Timber Company,north-east,Recycling,KDT-4811,30/08/2024,163,2497.69,Mary Johnson,Repeat customer
3D002A78,  Sequoia Wood Products  ,south east,mining,KDT-5012,"May 18, 2024",145,41277.41,Sarah Hernandez,Customer requested rush
CA86118A,Global Pulp & Paper Inc,International,Recycling,KDT-6881,03-Apr-2024,34,299608.31,Charles Miller,
5F6E37FF,  Atlantic Chemical Partners  ,North East,Timber,KDT-5803,2024-04-24,56,2666.98,Charles Anderson,
22EB1CA2,Midwest  Steel  Works,SW,recycling,KDT-9935,04/09/2024,147,27240.73,Patricia Lee,follow up needed
DB6AE0F5,Redwood Fiber Solutions,western,chem,KDT-4150,10/01/2024,31,11633.91,Mary Jones,follow up needed
E53C03CE,  Pacific Recycling LLC  ,South West,Lumber,KDT-2139,2024-05-31,35,11185.63,Mary Anderson,
C480F556,oakwood materials inc,Northeast,Paper Products,KDT-1711,11/06/2024,55,-5316.90157321137,Patricia Hernandez,NEW ACCOUNT
A4DA23B1,Lakeside Pulp Mills,Southwest,mining,KDT-4657,2024-10-10,34,7804.04,Karen Moore,
7A82E45E,Acme Industrial Cor,Middle West,mining,KDT-3547,18-Apr-2024,103,6335.7,Susan Martinez,Repeat customer
11D0CBEB,Global  Pulp  &  Paper  Inc,Mid West,Food & Beverage,KDT-3615,14-Jun-2024,13,161153.1,Daniel Jackson,follow up needed
FF54FF2C,Pacific Recycling LLC,Pacific,recycling,KDT-2824,"Nov 06, 2024",10,25809.26,Joseph Martin,
9AF3C0D9,NORTHERN TIMBER CO,Pacific,food & bev,KDT-1409,06/06/2024,1,4898.37,Sarah Thomas,follow up needed
6451F9A4,Global Pulp & Paper Inc,Southeast,Minerals,KDT-4811,09/14/2024,52,170208.28,Thomas Thomas,
F367FE08,Global Pulp & Paper Inc,West Coast,Paper Products,KDT-4733,10/23/2024,179,179066.75,Patricia Davis,
F8657F05,Global  Pulp  &  Paper  Inc,Pacific,Recycling,KDT-7873,2024-03-12,109,280338.46,David Garcia,
05B2EF3F,Global Pulp & Paper Inc,Middle West,recycling,KDT-3045,27-Feb-2024,193,209535.06,Robert Martinez,NEW ACCOUNT
4934C2D6,BLUERIDGE MANUFACTURING,north-east,Pulp and Paper,KDT-6514,"Dec 19, 2024",174,1657.93,Sarah Davis,
4A35BCFD,Sequoia Wood Products,Global,P&P,KDT-2535,"Jun 20, 2024",45,"$49,250.06",Mary Davis,
F38EB547,Sequoia Wood Products,NE,P&P,KDT-6881,05/01/2024,109,60107.98,Michael Martinez,Urgent order
C18EBFB5,GLOBAL PULP & PAPER INC,S.E.,Paper,KDT-9279,2024-07-05,41,96641.1,Jessica Jackson,NEW ACCOUNT
4ED794CF,Global Pulp and Paper Inc,W,Chemicals,KDT-4582,07/15/2024,9,143388.25,Charles Brown,NEW ACCOUNT
720D413F,Pacific Recycling LLC,Overseas,Paper Products,KDT-7224,"Feb 13, 2024",9,-17928.248437554746,Barbara Wilson,
14274095,sequoia wood products,SW,F&B,KDT-4257,"Jan 30, 2024",119,37686.72,Linda Williams,Customer requested rush
61DCC0A6,Sequoia Wood Products,Pacific,Wood,KDT-9279,05/23/2024,199,59698.85,Michael Lee,NEW ACCOUNT
DD92F742,Meridian Engineering Service,south-west,Mining & Extraction,KDT-9279,"Nov 16, 2024",41,4762.89,Daniel Garcia,
9E36B9FE,Global Pulp & Paper Inc,Southwest,Food and Beverage,KDT-2291,28-Apr-2024,166,43533.18,James Lopez,NEW ACCOUNT
9D33EF42,Atlantic Chemical Partners,North East,Lumber,KDT-8527,17/08/2024,171,12344.96,Joseph Williams,NEW ACCOUNT
B25714F6,Evergreen Forest Industrie,West,mining,KDT-6881,2024-05-21,48,3264.57,Joseph Garcia,
0A74BEF3,Continental Packaging Group,North East,mining,KDT-2679,11/08/2024,38,11886.13,Jessica Hernandez,NEW ACCOUNT
F733863D,Global Pulp & Paper Incorporated,Southeast,Wood Products,KDT-3547,07/21/2024,79,38876.58,Joseph Wilson,
FAD4944B,Sequoia Wood Products,Global,F&B,KDT-4527,21/04/2024,123,29768.16,Nancy Davis,follow up needed
F1997032,midwest steel works,MW,chem,KDT-7873,2024-04-04,46,21765.24,Sarah Anderson,
2CE79D77,GLOBAL PULP & PAPER INC,South East,wood prod,KDT-8527,15-Mar-2024,119,227793.92,Daniel Lee,Customer requested rush
3F59E4BB,Summit Minng Enterprises,north-east,wood prod,KDT-9935,09/15/2024,118,7846.9,John Smith,Customer requested rush
17944C45,Sequoia Wood Products,South East,Food and Beverage,KDT-2519,29/08/2024,134,-43969.95774284346,Joseph Garcia,Customer requested rush
E1DAAD18,Midwest Steel Works,W,wood prod,KDT-2139,"Jul 17, 2024",82,-40056.5629566857,Jennifer Smith,Repeat customer
DE6CB394,  Global Pulp & Paper Inc  ,western,Recyc.,KDT-4733,"Mar 06, 2024",2,119608.39,Daniel Wilson,
E02C8492,Sequoia Wood Products,SW,Chemical Processing,KDT-7924,18/03/2024,197,66873.22,Karen Williams,Urgent order
57E82F3A,lakeside pulp mills,South East,Recycle,KDT-1106,2024-06-18,42,8790.97,James Martinez,Repeat customer
C57E6BB0,Pacific  Recycling  LLC,Mid West,Recycle,KDT-9928,2024-07-31,87,26915.63,Mary Rodriguez,Repeat customer
0A530805,Ironworks Heavy Equipmen,south-west,Paper,KDT-6881,12-Jan-2024,12,14541.77,Daniel Garcia,Customer requested rush
48B6F609,Global Pulp & Paper Inc,Pacific,Mining & Extraction,KDT-7912,30/11/2024,126,"$200,444.78",Patricia Brown,NEW ACCOUNT
C980E1A8,pacific recycling llc,Pacific,Wood,KDT-7224,2024-12-06,66,19452.11,Nancy Wilson,Repeat customer
331A733C,SEQUOIA WOOD PRODUCTS,Global,Food & Beverage,KDT-1750,28/10/2024,67,65139.62,Karen Miller,NEW ACCOUNT
CBF95913,Lakeside  Pulp  Mills,SE,Chem Proc,KDT-1750,05/02/2024,73,11693.47,Barbara Thomas,Customer requested rush
D26C4730,  Global Pulp & Paper Inc  ,West Coast,Recyc.,KDT-5552,2024-11-25,28,84974.09,Susan Wilson,discount applied 10%
DAE97D25,Companyntinental Packaging Group,Middle West,Paper,KDT-3547,02-Jan-2024,127,33900.03,Jessica Smith,
135D57C0,Midwest Steel Works,North East,Lumber,KDT-4811,2024-12-12,116,24281.34,Karen Smith,
30ACA3AD,  Midwest Steel Works  ,Southeast,pulp/paper,KDT-8527,"Dec 30, 2024",160,22420.64,Daniel Martinez,NEW ACCOUNT
662C4AA1,Oakwood Materials Incorporated,Middle West,Chemical,KDT-6881,19-Mar-2024,178,11033.75,David Miller,discount applied 10%
E9B768D8,Global  Pulp  &  Paper  Inc,Northeastern,chem,KDT-4257,2024-06-04,78,102867.94,Daniel Lopez,Repeat customer
C37584AA,SEQUOIA WOOD PRODUCTS,Middle West,Chem Proc,KDT-6635,20-Aug-2024,121,61759.54,Charles Williams,Repeat customer
59CB3BD9,sequoia wood products,south-west,Minerals,KDT-3286,"Nov 28, 2024",183,10578.28,Nancy Martinez,
AE230E51,Midwest  Steel  Works,south-west,Waste Management,KDT-6574,22/10/2024,128,41239.71,John Taylor,Repeat customer
C2D27F03,Tidewater Chemical C,Pacific,Chemical,KDT-9935,2024-10-24,125,6817.25,Michael Martinez,Customer requested rush
EAE6C3F4,Global Pulp & Paper Inc,south east,Food and Beverage,KDT-8527,"Mar 01, 2024",123,33067.68,Thomas Moore,Urgent order
9BC306B2,Global Pulp & Paper Inc,SW,pulp/paper,KDT-6574,01-Apr-2024,45,248669.25,Jessica Martin,discount applied 10%
1C19F7D0,Sequoia  Wood  Products,Overseas,Chemicals,KDT-5552,"Jan 24, 2024",31,57697.73,Jessica Martin,
74612F20,Continental Packaging Group,NE,food & bev,KDT-4582,27-Aug-2024,192,27914.09,Susan Martinez,
D01868EF,Sequoia Wood Products,Northeast,Chem Proc,KDT-5557,07/16/2024,141,31519.66,Michael Johnson,
0479A42A,Global Pulp & Paper Inc,West Coast,F&B,KDT-7912,12/21/2024,33,125187.88,Mary Smith,NEW ACCOUNT
34EF1E2C,  Sequoia Wood Products  ,Global,Recycling,KDT-7873,13/12/2024,35,29032.17,John Moore,
51DEF9C1,Global Pulp &Paper Inc,western,Mining,KDT-2674,2024-03-14,72,99857.69,Jessica Anderson,discount applied 10%
501D5ADE,Tidewater Chemical C,West,chem,KDT-3615,01/15/2024,32,14513.86,Jessica Taylor,
9DCA7E5A,Global  Pulp  &  Paper  Inc,south east,Waste Management,KDT-1711,18-Jul-2024,1,30473.21,Patricia Anderson,NEW ACCOUNT
7DB575EE,Global Pulp & Paper Inc,SW,Mining & Extraction,KDT-5506,22-Feb-2024,97,250581.43,James Jones,
89A55E80,Global Pulp and Paper Inc,SW,food & bev,KDT-1434,"Dec 23, 2024",141,24853.08,Barbara Moore,discount applied 10%
29E9AEEE,Global  Pulp  &  Paper  Inc,South East,Lumber,KDT-7873,2024-01-04,190,94429.4,Barbara Miller,Customer requested rush
2D958C0D,Global Pulp & Paper Inc,south-west,Chemical Processing,KDT-1711,"Dec 09, 2024",48,245420.67,Jennifer Davis,
692B6FB8,Sequoia Wood Product,western,Chemical Processing,KDT-5506,01/06/2024,35,48293.57,Joseph Hernandez,discount applied 10%
67669C57,Cascade Paper Product,Southwest,Timber,KDT-7201,2024-08-23,187,22143.14,Linda Moore,discount applied 10%
5F4A558A,Global Pulp & Paper In,West,Chem Proc,KDT-1488,04-Nov-2024,22,211748.01,Linda Smith,Customer requested rush
A8A295D9,Global Pulp & Paper Inc,West,Recycle,KDT-6514,02/14/2024,29,-298473.958981462,Karen Thomas,NEW ACCOUNT
56C45DCD,GLOBAL PULP & PAPER INC,S.E.,Chemical,KDT-4150,2024-04-05,180,135585.05,Charles Martinez,
19A8F8F7,Global Pulp and Paper Inc,W,Mining & Extraction,KDT-1434,17-Oct-2024,46,285453.14,David Rodriguez,Customer requested rush
5C058DD9,ACME INDUSTRIAL CORP,Mid West,Wood,KDT-5803,08/09/2024,35,"$21,790.17",Daniel Taylor,NEW ACCOUNT
735BFD96,BlueRidge  Manufacturing,Southeastern,F&B,KDT-5557,03/10/2024,177,6714.82,Barbara Davis,
F0E3EC53,Lakeside Pulp Mills,midwest,Wood Products,KDT-4733,28/12/2024,20,12489.59,Mary Moore,
E0D15C8F,Pacific Recycling LLC,western,Pulp and Paper,KDT-8359,08/19/2024,133,7681.82,Thomas Miller,
84E7CC7F,Tidewater Chemical Co,Southwest,Wood,KDT-5552,31/01/2024,146,4539.3,Daniel Garcia,Repeat customer
48718ABC,  Midwest Steel Works  ,intl,F&B,KDT-1711,2024-04-05,180,22201.34,Jessica Martin,
5669C985,PACIFIC RECYCLING LLC,Global,Mining,KDT-3045,02/06/2024,123,"$40,451.07",Jessica Williams,NEW ACCOUNT
C1399F7D,  Midwest Steel Works  ,NE,mining,KDT-3286,2024-12-19,43,17982.33,Patricia Smith,discount applied 10%
E24D1DF3,GLOBAL PULP & PAPER INC,Middle West,Mining,KDT-6635,04/05/2024,138,174877.67,David Williams,Repeat customer
5B18E9FF,Ironworks  Heavy  Equipment,W,Mining,KDT-6514,02/16/2024,21,5624.75,Thomas Jones,
4A77933A,  Pacific Recycling LLC  ,NE,Wood Products,KDT-7873,04/01/2024,60,22915.55,Joseph Moore,
56E4C65F,  Evergreen Forest Industries  ,western,Recycle,KDT-6925,"Sep 04, 2024",117,1487.28,Nancy Thomas,discount applied 10%
8BA91A44,Ironworks Heavy Equipment,West,Minerals,KDT-4611,05/05/2024,18,3859.38,Thomas Rodriguez,Customer requested rush
A5EA1462,Pacific Recycling LLC,Mid-West,Recycle,KDT-7201,12/23/2024,53,30245.17,Mary Garcia,Repeat customer
E2E91CEB,CASCADE PAPER PRODUCTS,N.E.,food & bev,KDT-7912,2024-07-04,114,15309.95,James Moore,follow up needed
E0473AA9,Global Pulp & Paper In,Overseas,Chemical,KDT-2291,"Feb 11, 2024",179,,Thomas Jones,Repeat customer
0782F38C,Global  Pulp  &  Paper  Inc,West,Lumber,KDT-5552,12-Sep-2024,58,264134.04,Robert Rodriguez,follow up needed
88613281,Pacific Recycling LLC,Southeast,food & bev,KDT-6635,"Feb 27, 2024",66,37206.63,Barbara Anderson,
0A59CCC3,HEARTLAND PROCESSING CO,Intl.,Wood Products,KDT-3615,02/08/2024,158,2144.14,Nancy Smith,follow up needed
D467BE03,Global Pulp and Paper Inc,Global,Waste Management,KDT-1488,05/22/2024,192,,Jessica Williams,
40DAB9F5,Acme Industrial Corp,South East,mining,KDT-6574,"May 19, 2024",31,14692.17,Mary Wilson,Customer requested rush
8459268B,Meridian Engineering Services,western,Recycle,KDT-8359,11-Apr-2024,168,5295.56,Michael Garcia,Customer requested rush
21DBA885,Sequoia Wood Products,NE,Mining & Extraction,KDT-4657,"Nov 04, 2024",191,27834.64,David Miller,
85830EB2,Global Pulp & Paper Inc,north-east,Food and Beverage,KDT-6881,17-Oct-2024,50,97198.63,Sarah Taylor,follow up needed
32DAFE8E,Ironworks Heavy Equipment,Southwest,food & bev,KDT-6881,06/06/2024,37,14782.5,Patricia Wilson,
5F797D34,Global Pulp & Paper Inc,W,Food/Bev,KDT-1409,06/30/2024,69,137038.99,Nancy Wilson,Customer requested rush
6FD6E563,Evergreen  Forest  Industries,Pacific,Timber,KDT-7912,05/06/2024,56,15377.02,Michael Wilson,
DB5806BB,Global Pulp & Paper In,Overseas,Chemicals,KDT-9935,10/10/2024,146,265329.21,Michael Smith,
F8E784E8,Acme Industrial Cor,Intl.,Chemicals,KDT-7201,06/30/2024,138,2581.54,Patricia Anderson,
713EFF04,Global Pulp & Paper Inc,Global,Timber,KDT-5012,"Feb 05, 2024",152,252025.8,Karen Johnson,Repeat customer
940D3E73,  Evergreen Forest Industries  ,SW,Recycling,KDT-9279,2024-06-07,132,2871.36,Barbara Martin,follow up needed
3A5355E1,Meridian  Engineering  Services,Mid-West,Chemicals,KDT-4811,"Apr 24, 2024",105,1247.92,James Garcia,Urgent order
504908DB,Global Pulp and Paper Inc,INTL,Pulp & Paper,KDT-6881,02/17/2024,137,266213.5,Linda Smith,Repeat customer
01770F5A,Global Pulp & Paper Inc,Overseas,Paper,KDT-4527,13-Feb-2024,108,62911.12,Richard Wilson,
66B5484C,  Global Pulp & Paper Inc  ,western,chem,KDT-7224,19/01/2024,186,275032.43,David Wilson,Customer requested rush
032F1843,Global Pulp & Paper Inc,SW,Mining & Extraction,KDT-2824,2024-06-14,58,63069.21,David Thomas,
4A88A57C,Global Pulp & Paper In,South East,Mining,KDT-9935,03/18/2024,163,133852.1,John Martin,Customer requested rush
D8D9984B,Acme Industrial Corp,Southeast,chem,KDT-2679,15-Feb-2024,127,1900.65,Barbara Brown,Customer requested rush
3A8A066C,  Global Pulp & Paper Inc  ,north-east,Paper Products,KDT-1434,08/01/2024,164,136995.72,Michael Thomas,Repeat customer
372453DF,Global Pulp & Paper Inc,Intl.,Chemicals,KDT-2424,05/02/2024,175,85889.83,Barbara Thomas,NEW ACCOUNT
D8DBD919,Global Pulp and Paper Inc,N.E.,Paper Products,KDT-7912,"Sep 06, 2024",28,34920.54,Susan Jackson,
7D40B4E3,Global Pulp & Paper Inc,West Coast,Pulp & Paper,KDT-7873,05-Oct-2024,155,103350.48,Richard Anderson,
C321BC95,Pacific Recycling LLC,West Coast,chem,KDT-4527,"Jul 07, 2024",93,19288.39,John Garcia,Urgent order
B644A2D9,Global Pulp & Paper Inc,SE,Food & Beverage,KDT-9928,2024-02-11,162,31801.13,James Taylor,NEW ACCOUNT
594268E9,GLOBAL PULP & PAPER INC,Southeastern,P&P,KDT-2424,05/18/2024,11,222729.15,Linda Rodriguez,
B75BDB3F,GLOBAL PULP & PAPER INC,Overseas,Food/Bev,KDT-4527,"Mar 11, 2024",187,165856.41,Michael Martinez,
6C699A6F,Redwood Fiber Solutions,intl,Chemicals,KDT-4611,"Aug 16, 2024",26,3351.79,Joseph Williams,discount applied 10%
EC4BA1FD,Global Pulp and Paper Inc,MW,Timber,KDT-1520,11/09/2024,137,91012.01,Linda Hernandez,Repeat customer
830DAE3F,Continental Packaging Group,North East,MINING,KDT-5012,23/06/2024,62,24173.91,Robert Martinez,Urgent order
275D01B0,Acme Industrial Companyrp,International,Chemical,KDT-3045,2024-05-30,77,16356.16,Robert Lopez,
FDFE25BD,  Northern Timber Co  ,Middle West,chem,KDT-2291,2024-10-23,26,8427.27,Susan Smith,discount applied 10%
D1F5076E,Pacific  Recycling  LLC,Mid-West,recycling,KDT-2824,13/04/2024,181,39767.9,Jennifer Lee,NEW ACCOUNT
77A780E9,Global  Pulp  &  Paper  Inc,N.E.,Food/Bev,KDT-7924,10-May-2024,61,155877.8,Mary Lopez,
0B9D7E1D,meridian engineering services,South West,recycling,KDT-9785,"Jun 06, 2024",174,"$2,902.97",David Garcia,
CF69D1B0,Global Pulp & Paper Inc,S.W.,mining,KDT-5506,04/13/2024,27,87104.87,David Lopez,Customer requested rush
7ACA3A82,Evergreen Forest Industrie,midwest,P&P,KDT-1106,11/17/2024,79,11854.68,Michael Smith,
30B7FCC4,GLOBAL PULP & PAPER INC,south-west,Paper,KDT-2139,11/04/2024,127,264918.03,Michael Martin,
BFA5612E,global pulp & paper inc,SE,pulp/paper,KDT-9785,05/31/2024,19,114386.47,John Johnson,discount applied 10%
B2EAF94A,  Global Pulp & Paper Inc  ,SW,wood prod,KDT-1409,2024-01-21,115,212436.68,Karen Lee,discount applied 10%
259AB319,  Global Pulp & Paper Inc  ,Northeastern,Chem Proc,KDT-5552,25-Jul-2024,170,181054.62,Michael Miller,
B780FB6C,Global  Pulp  &  Paper  Inc,Northeastern,MINING,KDT-2424,04/10/2024,156,28134.54,Patricia Rodriguez,
5D18775D,Global Pulp & Paper Inc,Pacific,food & bev,KDT-1434,"Nov 01, 2024",169,75456.54,Barbara Davis,
2456590C,Global Pulp & Paper Inc,Overseas,Pulp & Paper,KDT-8359,09/06/2024,171,79835.79,Charles Martinez,
6C1EDA9F,Global Pulp & Paper Inc,NE,Pulp & Paper,KDT-4150,19-Jan-2024,35,264472.8,Karen Wilson,
64D44EC6,Oakwood Materials Inc,Mid-West,Paper,KDT-2679,16-Sep-2024,24,7142.63,Thomas Wilson,
81D5E89C,Global Pulp & Paper Incorporated,south east,Chem Proc,KDT-1750,2024-08-02,66,128508.29,John Williams,
955529E7,Midwest Steel Works,Mid West,Pulp and Paper,KDT-4611,01-Apr-2024,123,4765.55,Charles Martin,Repeat customer
93442169,Sequoia Wood Products,INTL,P&P,KDT-2674,09-Jul-2024,18,,Linda Thomas,
34B45391,Tidewater Chemical Co,SW,Recycle,KDT-7873,16-Jul-2024,142,9763.89,Nancy Johnson,
30748355,evergreen forest industries,MW,Pulp & Paper,KDT-2424,"Jan 16, 2024",119,17872.2,James Wilson,NEW ACCOUNT
B3D0F571,  Tidewater Chemical Co  ,western,recycling,KDT-9935,2024-12-08,34,4086.1,Barbara Moore,Customer requested rush
60F068E4,  Global Pulp & Paper Inc  ,Middle West,Mining,KDT-6925,30-Mar-2024,66,"$156,281.10",Barbara Taylor,discount applied 10%
CF06DB4F,Cascade Paper Products,Southwest,Chemical Processing,KDT-9785,"Dec 09, 2024",135,19496.67,Daniel Moore,
4508B9D0,Continental Packaging Group,Overseas,Wood,KDT-3547,19-Mar-2024,79,5011.41,Susan Lopez,
5DDE9136,Atlantic Chemical Partners,Pacific,Chemical Processing,KDT-4811,18-Apr-2024,42,3862.07,Jennifer Martin,discount applied 10%
4C73FAEE,  Global Pulp & Paper Inc  ,intl,mining,KDT-7873,31/01/2024,100,63145.56,Barbara Wilson,Customer requested rush
4907A383,Midwest Steel Works,Northeast,Pulp & Paper,KDT-4733,22/06/2024,33,25249.75,John Moore,
5AF635CE,Global  Pulp  &  Paper  Inc,NE,MINING,KDT-4150,30-Jun-2024,135,233320.15,Mary Moore,discount applied 10%
B8C500EA,TIDEWATER CHEMICAL CO,NE,wood prod,KDT-8359,05/01/2024,45,6120.72,David Martin,Customer requested rush
EA038116,Global  Pulp  &  Paper  Inc,International,Pulp & Paper,KDT-1750,02/10/2024,41,24386.65,Mary Taylor,Urgent order
F99909E5,Global Pulp & Paper Inc,South West,Chemical,KDT-6925,10/02/2024,175,46988.63,Susan Brown,follow up needed
0AAEB957,EVERGREEN FOREST INDUSTRIES,South West,Timber,KDT-2519,"Nov 24, 2024",101,6035.73,Charles Williams,Repeat customer
FAF4A5C4,Evergreen Forest Industries,Middle West,Wood Products,KDT-3547,07/19/2024,143,2835.54,Robert Williams,Urgent order
2277DB8C,Global Pulp & Paper Incorporated,SW,Mining & Extraction,KDT-1711,02/09/2024,85,271654.03,Patricia Martin,NEW ACCOUNT
C274C608,Cascade Paper Products,N.E.,Wood Products,KDT-8359,15/07/2024,3,,Richard Davis,discount applied 10%
7C455875,Cascade Paper Products,Southeast,chem,KDT-7924,2024-12-06,179,18546.14,Mary Lee,follow up needed
0810B23E,Atlantic Chemical Partners,International,Mining,KDT-2679,06-Aug-2024,128,,Charles Thomas,discount applied 10%
3C3027A1,Evergreen Forest Industrie,north-east,Chemical Processing,KDT-5552,13/05/2024,111,8092.15,Daniel Moore,NEW ACCOUNT
847B777E,GLOBAL PULP & PAPER INC,Global,F&B,KDT-1409,10/06/2024,143,249359.56,Susan Jones,discount applied 10%
2F0CE288,Global Pulp & Paper Incorporated,International,Timber,KDT-1409,"Jan 31, 2024",132,192574.53,Karen Hernandez,
BF2846F1,Global Pulp & Paper In,S.W.,Chemicals,KDT-4257,16-Feb-2024,15,175873.99,Richard Brown,Customer requested rush
F63BF5AB,  Continental Packaging Group  ,International,Lumber,KDT-6635,29/07/2024,75,,Michael Brown,Urgent order
479B840E,Evergreen  Forest  Industries,S.E.,Lumber,KDT-5333,04-Apr-2024,89,7156.55,Linda Lee,Repeat customer
CEA42544,Midwest Steel Works,Midwest,Wood,KDT-1520,04/08/2024,162,4451.02,Jennifer Davis,discount applied 10%
2A2FD3EB,Evergreen Forest Industries,NE,Food & Beverage,KDT-9928,"Oct 01, 2024",101,17698.93,Mary Rodriguez,
D655D07A,Northern Timber Company,S.E.,Mining & Extraction,KDT-5557,04-Apr-2024,183,10659.39,Thomas Anderson,
673489BF,Global Pulp & Paper Inc,SE,Lumber,KDT-2424,"Oct 16, 2024",35,20491.05,Mary Anderson,NEW ACCOUNT
E8D51FF6,Midwest Steel Works,western,Mining,KDT-9279,"Oct 24, 2024",83,41166.91,Sarah Rodriguez,Repeat customer
5B8A2A38,Tidewater  Chemical  Co,Southeast,Lumber,KDT-6881,02/01/2024,145,18282.19,Patricia Thomas,
E77B44F4,Global Pulp and Paper Inc,MW,chem,KDT-1750,2024-08-02,150,183202.16,Jessica Miller,follow up needed
42DE6C3F,blueridge manufacturing,NE,wood prod,KDT-2584,15-Jan-2024,182,11506.98,Michael Martin,follow up needed
09F9A923,  Pacific Recycling LLC  ,Southwest,Paper,KDT-7201,09/06/2024,191,39648.77,Jennifer Rodriguez,Customer requested rush
F29DBE89,Global Pulp & Paper Inc,Southeast,Pulp and Paper,KDT-7924,"Mar 05, 2024",168,31525.76,Mary Johnson,
9DC7A011,global pulp & paper inc,Southwest,food & bev,KDT-4582,2024-12-07,178,226070.8,Patricia Jackson,
83286541,GLOBAL PULP & PAPER INC,Mid West,F&B,KDT-5506,16/01/2024,192,97966.16,Susan Smith,discount applied 10%
48A45D43,Global Pulp and Paper Inc,western,Food/Bev,KDT-6881,2024-07-02,153,159120.68,David Moore,discount applied 10%
673E28E4,BlueRidge Manufacturing,W,Mining & Extraction,KDT-1520,01-Aug-2024,103,16708.63,David Garcia,Repeat customer
6AE8CE7D,  Acme Industrial Corp  ,MW,Chemical,KDT-2584,24-Aug-2024,77,12773.59,Jessica Anderson,
932096B6,Sequoia Wood Products,International,Pulp and Paper,KDT-9785,14/01/2024,181,23651.11,Patricia Jackson,
5277FE60,GLOBAL PULP & PAPER INC,N.E.,chem,KDT-3045,08/21/2024,105,135105.19,John Wilson,discount applied 10%
22C71752,Global Pulp & Paper Inc,Southeast,Recycling,KDT-5506,10-Jan-2024,34,70168.05,Michael Garcia,
59CE3D2F,Global Pulp & Paper Inc,western,Recycle,KDT-6635,"Jun 01, 2024",191,275202.88,Sarah Garcia,Customer requested rush
3ED1145C,Ironworks Heavy Equipmen,Southeast,food & bev,KDT-6635,"Mar 11, 2024",10,14769.31,Mary Martinez,Customer requested rush
21B122BC,Global Pulp & Paper Incorporated,Intl.,Chemical Processing,KDT-6635,14-Aug-2024,20,23836.36,Sarah Miller,Customer requested rush
37E371EA,BLUERIDGE MANUFACTURING,North East,P&P,KDT-3045,07-Feb-2024,198,-17945.488923781693,Linda Anderson,NEW ACCOUNT
167986E2,Lakeside Pulp Mills,W,Food/Bev,KDT-1488,"Oct 30, 2024",30,9623.8,Linda Rodriguez,
154127BE,Global Pulp & Paper In,Overseas,Mining & Extraction,KDT-2424,07/12/2024,178,35024.07,Patricia Anderson,Customer requested rush
327D00CA,Global Pulp and Paper Inc,MW,Recycling,KDT-4257,09/13/2024,164,26943.39,Susan Anderson,Customer requested rush
BBEFF7A4,Global  Pulp  &  Paper  Inc,Northeast,Mining,KDT-3615,11/05/2024,62,130888.84,Sarah Lopez,
41969049,Continental Packaging Group,south-west,Recyc.,KDT-4257,"May 19, 2024",169,19193.68,Joseph Wilson,follow up needed
5DB4DD9E,Lakeside Pulp Mills,Overseas,P&P,KDT-5333,31/12/2024,4,14936.77,Barbara Jones,
9A5A4F54,Global Pulp & Paper Inc,INTL,Timber,KDT-4150,10/05/2024,177,300900.19,Patricia Martinez,NEW ACCOUNT
1A9A43E2,Global Pulp & Paper Inc,West,Paper,KDT-2519,2024-10-19,196,23549.76,Karen Miller,NEW ACCOUNT
9FBFC2E5,Global Pulp & Paper Inc,West,F&B,KDT-6514,"Jul 23, 2024",91,235606.31,Thomas Martin,
D96B0A21,Acme Industrial Corp,Northeast,Food & Beverage,KDT-2674,02/10/2024,10,14154.42,Daniel Hernandez,
4C55DACA,Summit Mining Enterprises,NE,Chemical,KDT-5506,06/14/2024,186,8955.07,Barbara Garcia,
3033611C,BlueRidge Manufacturing,Midwest,Mining,KDT-7912,2024-12-12,93,2151.41,Daniel Lopez,
9F665A77,continental packaging group,Midwest,Food and Beverage,KDT-9935,"Jul 07, 2024",101,34577.12,Michael Wilson,
8EB3383F,Global Pulp & Paper Inc,SE,Food & Beverage,KDT-7201,11/26/2024,39,43396.15,Michael Jackson,Urgent order
B39C7ABB,Global Pulp and Paper Inc,north-east,F&B,KDT-4657,"May 16, 2024",87,-267618.22194544185,Karen Brown,
9DE3AF3C,Global Pulp & Paper Inc,western,MINING,KDT-9935,2024-05-30,127,288002.52,James Garcia,
